2016-06-27 01:52:00,5.3700
2016-06-27 01:54:00,5.4400
2016-06-27 01:56:00,5.5300
2016-06-27 01:58:00,5.6400
2016-06-27 02:00:00,5.0100
2016-06-27 02:02:00,5.0300
2016-06-27 02:04:00,5.0500
2016-06-27 02:06:00,5.0600
2016-06-27 02:08:00,5.0700
2016-06-27 02:10:00,5.0700
2016-06-27 02:12:00,5.0700
2016-06-27 02:14:00,5.0600
2016-06-27 02:16:00,5.0400
2016-06-27 02:18:00,5.0300
2016-06-27 02:20:00,5.0100
2016-06-27 02:22:00,5.0000
2016-06-27 02:24:00,4.9900
2016-06-27 02:26:00,4.9900
2016-06-27 02:28:00,5.0000
2016-06-27 02:30:00,5.0100
2016-06-27 02:32:00,5.0400
2016-06-27 02:34:00,5.0600
2016-06-27 02:36:00,5.0900
2016-06-27 02:38:00,5.1200
2016-06-27 02:40:00,5.1500
2016-06-27 02:42:00,5.1800
2016-06-27 02:44:00,5.2000
2016-06-27 02:46:00,5.2200
2016-06-27 02:48:00,5.2300
2016-06-27 02:50:00,5.2300
2016-06-27 02:52:00,5.2300
2016-06-27 02:54:00,5.2200
2016-06-27 02:56:00,5.2100
2016-06-27 02:58:00,5.1900
2016-06-27 03:00:00,5.1800
2016-06-27 03:02:00,5.1600
2016-06-27 03:04:00,5.1500
2016-06-27 03:06:00,5.1300
2016-06-27 03:08:00,5.1200
2016-06-27 03:10:00,5.1100
2016-06-27 03:12:00,5.1000
2016-06-27 03:14:00,5.0900
2016-06-27 03:16:00,5.0800
2016-06-27 03:18:00,5.0700
2016-06-27 03:19:59,5.0600
2016-06-27 03:21:59,5.0400
2016-06-27 03:23:59,5.0300
2016-06-27 03:25:59,5.0100
2016-06-27 03:27:59,5.0000
2016-06-27 03:29:59,4.9800
2016-06-27 03:31:59,4.9700
2016-06-27 03:33:59,4.9700
2016-06-27 03:35:59,4.9700
2016-06-27 03:37:59,4.9900
2016-06-27 03:39:59,5.0100
2016-06-27 03:41:59,5.0400
2016-06-27 03:43:59,5.0800
2016-06-27 03:45:59,5.1200
2016-06-27 03:47:59,5.1800
2016-06-27 03:49:59,5.2300
2016-06-27 03:51:59,5.2900
2016-06-27 03:53:59,5.3400
2016-06-27 03:55:59,5.3900
2016-06-27 03:57:59,5.4300
2016-06-27 03:59:59,5.4700
2016-06-27 04:01:59,5.4900
2016-06-27 04:03:59,5.5100
2016-06-27 04:05:59,5.5300
2016-06-27 04:07:59,5.5300
2016-06-27 04:09:59,5.5400
2016-06-27 04:11:59,5.5400
2016-06-27 04:13:59,5.5300
2016-06-27 04:15:59,5.5300
2016-06-27 04:17:59,5.5300
2016-06-27 04:19:59,5.5400
2016-06-27 04:21:59,5.5400
2016-06-27 04:23:59,5.5600
2016-06-27 04:25:59,5.5700
2016-06-27 04:27:59,5.5900
2016-06-27 04:29:59,5.6200
2016-06-27 04:31:59,5.6500
2016-06-27 04:33:59,5.6900
2016-06-27 04:35:59,5.7300
2016-06-27 04:37:59,5.7800
2016-06-27 04:39:59,5.8300
2016-06-27 04:41:59,5.8800
2016-06-27 04:43:59,5.9400
2016-06-27 04:45:59,5.9900
2016-06-27 04:47:59,6.0500
2016-06-27 04:49:59,6.1000
2016-06-27 04:51:59,6.1500
2016-06-27 04:53:59,6.1900
2016-06-27 04:55:59,6.2300
2016-06-27 04:57:59,6.2700
2016-06-27 04:59:59,6.2900
2016-06-27 05:01:59,6.3100
2016-06-27 05:03:59,6.3200
2016-06-27 05:05:59,6.3300
2016-06-27 05:07:59,6.3200
2016-06-27 05:09:59,6.3100
2016-06-27 05:11:59,6.2800
2016-06-27 05:13:59,6.2600
2016-06-27 05:15:59,6.2200
2016-06-27 05:17:59,6.1800
2016-06-27 05:19:59,6.1300
2016-06-27 05:21:59,6.0700
2016-06-27 05:23:59,6.0100
2016-06-27 05:25:59,5.9500
2016-06-27 05:27:59,5.8900
2016-06-27 05:29:59,5.8400
2016-06-27 05:31:59,5.7800
2016-06-27 05:33:59,5.7400
2016-06-27 05:35:59,5.7000
2016-06-27 05:37:59,5.6700
2016-06-27 05:39:59,5.6500
2016-06-27 05:41:59,5.6400
2016-06-27 05:43:59,5.6400
2016-06-27 05:45:59,5.6600
2016-06-27 05:47:59,5.6800
2016-06-27 05:49:59,5.7100
2016-06-27 05:51:59,5.7500
2016-06-27 05:53:59,5.7900
2016-06-27 05:55:59,5.8400
2016-06-27 05:57:59,5.8900
2016-06-27 05:59:59,5.9300
2016-06-27 06:01:59,5.9800
2016-06-27 06:03:59,6.0200
2016-06-27 06:05:59,6.0600
2016-06-27 06:07:59,6.0900
2016-06-27 06:09:59,6.1100
2016-06-27 06:11:59,6.1300
2016-06-27 06:13:59,6.1400
2016-06-27 06:15:59,6.1400
2016-06-27 06:17:59,6.1300
2016-06-27 06:19:59,6.1200
2016-06-27 06:21:59,6.1100
2016-06-27 06:23:59,6.0900
2016-06-27 06:25:59,6.0700
2016-06-27 06:27:59,6.0500
2016-06-27 06:29:59,6.0400
2016-06-27 06:31:59,6.0200
2016-06-27 06:33:59,6.0100
2016-06-27 06:35:59,6.0100
2016-06-27 06:37:59,6.0100
2016-06-27 06:39:59,6.0100
2016-06-27 06:41:59,6.0200
2016-06-27 06:43:59,6.0300
2016-06-27 06:45:59,6.0300
2016-06-27 06:47:59,6.0400
2016-06-27 06:49:59,6.0500
2016-06-27 06:51:59,6.0500
2016-06-27 06:53:59,6.0600
2016-06-27 06:55:59,6.0600
2016-06-27 06:57:59,6.0600
2016-06-27 06:59:59,6.0700
2016-06-27 07:01:59,6.0800
2016-06-27 07:03:59,6.1000
2016-06-27 07:05:59,6.1300
2016-06-27 07:07:59,6.1700
2016-06-27 07:09:59,6.2200
2016-06-27 07:11:59,6.2700
2016-06-27 07:13:59,6.3400
2016-06-27 07:15:59,6.4000
2016-06-27 07:17:59,6.4700
2016-06-27 07:19:59,6.5400
2016-06-27 07:21:59,6.6000
2016-06-27 07:23:59,6.6500
2016-06-27 07:25:59,6.6800
2016-06-27 07:27:59,6.7000
2016-06-27 07:29:59,6.7000
2016-06-27 07:31:59,6.6900
2016-06-27 07:33:59,6.6600
2016-06-27 07:35:59,6.6200
2016-06-27 07:37:59,6.5600
2016-06-27 07:39:59,6.5000
2016-06-27 07:41:59,6.4300
2016-06-27 07:43:59,6.3600
2016-06-27 07:45:59,6.2900
2016-06-27 07:47:59,6.2300
2016-06-27 07:49:59,6.1600
2016-06-27 07:51:59,6.1000
2016-06-27 07:53:59,6.0500
2016-06-27 07:55:59,6.0000
2016-06-27 07:57:59,5.9500
2016-06-27 07:59:59,5.9100
2016-06-27 08:01:59,5.8700
2016-06-27 08:03:59,5.8300
2016-06-27 08:05:59,5.7900
2016-06-27 08:07:59,5.7600
2016-06-27 08:09:59,5.7300
2016-06-27 08:11:59,5.7000
2016-06-27 08:13:59,5.6800
2016-06-27 08:15:59,5.6500
2016-06-27 08:17:59,5.6400
2016-06-27 08:19:59,5.6300
2016-06-27 08:21:59,5.6300
2016-06-27 08:23:59,5.6400
2016-06-27 08:25:59,5.6700
2016-06-27 08:27:59,5.7100
2016-06-27 08:29:59,5.7700
2016-06-27 08:31:59,5.8500
2016-06-27 08:33:59,5.9500
2016-06-27 08:35:59,6.0700
2016-06-27 08:37:59,6.2100
2016-06-27 08:39:59,6.3700
2016-06-27 08:41:59,6.5400
2016-06-27 08:43:59,6.7200
2016-06-27 08:45:59,6.9100
2016-06-27 08:47:59,7.1000
2016-06-27 08:49:59,7.2800
2016-06-27 08:51:59,7.4500
2016-06-27 08:53:59,7.6100
2016-06-27 08:55:59,7.7400
2016-06-27 08:57:59,7.8500
2016-06-27 08:59:59,7.9400
2016-06-27 09:01:59,8.0000
2016-06-27 09:03:59,8.0300
2016-06-27 09:05:59,8.0500
2016-06-27 09:07:59,8.0400
2016-06-27 09:09:59,8.0200
2016-06-27 09:11:59,7.9900
2016-06-27 09:13:59,7.9400
2016-06-27 09:15:59,7.8900
2016-06-27 09:17:59,7.8400
2016-06-27 09:19:59,7.7800
2016-06-27 09:21:59,7.7200
2016-06-27 09:23:59,7.6500
2016-06-27 09:25:59,7.5800
2016-06-27 09:27:59,7.5100
2016-06-27 09:29:59,7.4300
2016-06-27 09:31:59,7.3500
2016-06-27 09:33:59,7.2600
2016-06-27 09:35:59,7.1600
2016-06-27 09:37:59,7.0600
2016-06-27 09:39:59,6.9500
2016-06-27 09:41:59,6.8400
2016-06-27 09:43:59,6.7300
2016-06-27 09:45:59,6.6100
2016-06-27 09:47:59,6.5000
2016-06-27 09:49:59,6.3900
2016-06-27 09:51:59,6.2900
2016-06-27 09:53:59,6.1900
2016-06-27 09:55:59,6.1000
2016-06-27 09:57:59,6.0300
2016-06-27 09:59:58,5.9600
2016-06-27 10:01:58,5.9100
2016-06-27 10:03:58,5.8700
2016-06-27 10:05:58,5.8400
2016-06-27 10:07:58,5.8200
2016-06-27 10:09:58,5.8200
2016-06-27 10:11:58,5.8100
2016-06-27 10:13:58,5.8200
2016-06-27 10:15:58,5.8300
2016-06-27 10:17:58,5.8400
2016-06-27 10:19:58,5.8500
2016-06-27 10:21:58,5.8500
2016-06-27 10:23:58,5.8600
2016-06-27 10:25:58,5.8600
2016-06-27 10:27:58,5.8600
2016-06-27 10:29:58,5.8500
2016-06-27 10:31:58,5.8400
2016-06-27 10:33:58,5.8400
2016-06-27 10:35:58,5.8300
2016-06-27 10:37:58,5.8200
2016-06-27 10:39:58,5.8200
2016-06-27 10:41:58,5.8100
2016-06-27 10:43:58,5.8100
2016-06-27 10:45:58,5.8200
2016-06-27 10:47:58,5.8200
2016-06-27 10:49:58,5.8200
2016-06-27 10:51:58,5.8300
2016-06-27 10:53:58,5.8300
2016-06-27 10:55:58,5.8300
2016-06-27 10:57:58,5.8300
2016-06-27 10:59:58,5.8300
2016-06-27 11:01:58,5.8300
2016-06-27 11:03:58,5.8200
2016-06-27 11:05:58,5.8100
2016-06-27 11:07:58,5.8100
2016-06-27 11:09:58,5.8000
2016-06-27 11:11:58,5.7900
2016-06-27 11:13:58,5.7900
2016-06-27 11:15:58,5.7800
2016-06-27 11:17:58,5.7800
2016-06-27 11:19:58,5.7800
2016-06-27 11:21:58,5.7800
2016-06-27 11:23:58,5.7700
2016-06-27 11:25:58,5.7700
2016-06-27 11:27:58,5.7500
2016-06-27 11:29:58,5.7400
2016-06-27 11:31:58,5.7200
2016-06-27 11:33:58,5.6900
2016-06-27 11:35:58,5.6500
2016-06-27 11:37:58,5.6100
2016-06-27 11:39:58,5.5600
2016-06-27 11:41:58,5.5100
2016-06-27 11:43:58,5.4600
2016-06-27 11:45:58,5.4100
2016-06-27 11:47:58,5.3600
2016-06-27 11:49:58,5.3200
2016-06-27 11:51:58,5.2900
2016-06-27 11:53:58,5.2700
2016-06-27 11:55:58,5.2600
2016-06-27 11:57:58,5.2600
